name,and1s,ast_pct,ast_per_g,astd_pts,avg_dist,blk_pct,blk_per_g,bpm,dbpm,drawn_offensive,drawn_shooting,drb_pct,drb_per_g,efg_pct,fg2_dunk,fg2_pct,fg2_pct_ast,fg2_per_g,fg2a_pct_fga,fg2a_per_g,fg3_heave,fg3_pct,fg3_pct_ast,fg3_pct_corner,fg3_per_g,fg3a_heave,fg3a_pct_fga,fg3a_per_fga_pct,fg3a_per_g,fg_pct,fg_pct_00_03,fg_pct_03_10,fg_pct_10_16,fg_pct_16_xx,fg_per_g,fga_per_g,fouls_offensive,fouls_shooting,ft_pct,ft_per_g,fta_per_fga_pct,fta_per_g,obpm,orb_pct,orb_per_g,own_shots_blk,pct_1,pct_2,pct_3,pct_4,pct_5,pct_fg2_dunk,pct_fg3a_corner,pct_fga_00_03,pct_fga_03_10,pct_fga_10_16,pct_fga_16_xx,pf_per_g,pts_per_g,stl_pct,stl_per_g,tov_bad_pass,tov_lost_ball,tov_pct,tov_per_g,trb_pct,trb_per_g,ts_pct,usg_pct,assist_turnover_ratio,label
Rudy Gay,0.3517915309446254,14.7,3.5056179775280905,8.22801302931596,13.2,1.6,0.6741573033707865,1.0,0.8,0.254071661237785,1.3289902280130292,23.9,7.955056179775282,0.5539999999999999,0.6644951140065146,0.537,0.39399999999999996,5.932584269662922,0.753,10.92134831460674,0.0,0.402,0.892,0.483,1.4831460674157304,0.05863192182410423,0.247,0.247,3.640449438202247,0.504,0.639,0.446,0.5720000000000001,0.5,7.280898876404494,14.561797752808989,0.21498371335504887,1.3485342019543973,0.816,2.292134831460674,0.19699999999999998,2.8314606741573036,0.2,3.8,1.2134831460674158,0.6840390879478827,0.0,0.0,31.0,69.0,0.0,0.057999999999999996,0.315,0.193,0.225,0.185,0.15,3.101123595505618,18.471910112359552,1.4,1.0786516853932584,1.211726384364821,0.7231270358306189,12.3,2.292134831460674,13.9,9.168539325842696,0.583,22.1,-0.36616901954329595,7
Davis Bertans,0.17647058823529413,8.2,2.1767441860465118,5.205882352941177,21.8,1.7,0.6697674418604651,1.2,-0.4,0.35294117647058826,0.5294117647058824,16.0,5.358139534883721,0.61,0.17647058823529413,0.513,0.831,1.3395348837209302,0.254,2.511627906976744,0.0,0.429,0.986,0.596,3.181395348837209,0.0661764705882353,0.746,0.746,7.367441860465116,0.45,0.758,0.344,0.5,0.41700000000000004,4.52093023255814,10.046511627906977,0.11029411764705882,1.588235294117647,0.883,1.172093023255814,0.132,1.3395348837209302,1.6,1.6,0.5023255813953488,0.17647058823529413,0.0,0.0,4.0,95.0,1.0,0.02,0.139,0.073,0.071,0.057,0.053,3.013953488372093,13.395348837209303,1.0,0.8372093023255814,0.5514705882352942,0.19852941176470587,8.2,1.0046511627906975,8.8,5.8604651162790695,0.632,14.1,0.42179242338743367,7
Dante Cunningham,0.0,6.8,1.986206896551724,4.383620689655173,13.7,1.2,0.496551724137931,-0.1,0.8,0.1939655172413793,0.3103448275862069,16.3,5.462068965517242,0.57,0.3103448275862069,0.484,0.578,1.7379310344827585,0.589,3.7241379310344827,0.0,0.462,0.9670000000000001,0.415,1.2413793103448276,0.03879310344827586,0.41100000000000003,0.41100000000000003,2.4827586206896552,0.475,0.63,0.375,0.6,0.077,2.979310344827586,6.206896551724138,0.07758620689655173,1.7844827586206897,0.778,0.496551724137931,0.114,0.7448275862068965,-1.0,5.7,1.986206896551724,0.3103448275862069,0.0,3.0,57.0,41.0,0.0,0.063,0.631,0.29100000000000004,0.152,0.063,0.08199999999999999,2.731034482758621,7.448275862068965,1.4,0.993103448275862,0.6206896551724138,0.15517241379310345,11.7,0.7448275862068965,11.0,7.199999999999999,0.585,8.9,1.0400390939946216,5
Marco Belinelli,0.2578512396694215,10.1,2.660869565217391,6.36694214876033,19.7,0.4,0.1565217391304348,-2.1,-2.4,0.21818181818181817,0.9520661157024793,10.8,3.6,0.52,0.03966942148760331,0.46799999999999997,0.775,2.660869565217391,0.428,5.791304347826087,0.0,0.37200000000000005,0.8440000000000001,0.39399999999999996,2.9739130434782606,0.07933884297520662,0.5720000000000001,0.5720000000000001,7.826086956521739,0.413,0.584,0.478,0.361,0.441,5.634782608695652,13.617391304347825,0.05950413223140496,1.0512396694214876,0.903,2.1913043478260867,0.18,2.5043478260869567,0.3,1.0,0.3130434782608696,0.35702479338842974,1.0,66.0,33.0,0.0,0.0,0.004,0.16699999999999998,0.11199999999999999,0.067,0.08800000000000001,0.161,2.347826086956522,16.434782608695652,0.9,0.6260869565217392,0.7735537190082644,0.41652892561983473,8.8,1.408695652173913,5.9,3.9130434782608696,0.557,19.8,0.07832205082788442,6
Bryn Forbes,0.29829917139119055,10.6,2.7,6.279982555604012,18.7,0.1,0.0,-0.7,-1.7,0.1569995638901003,0.6279982555604012,10.4,3.4714285714285715,0.568,0.03139991277802006,0.489,0.546,2.957142857142857,0.478,5.914285714285714,0.0,0.426,0.847,0.563,2.7,0.047099869167030094,0.522,0.522,6.428571428571429,0.456,0.622,0.418,0.4,0.508,5.6571428571428575,12.342857142857142,0.14129960750109027,1.2245965983427824,0.885,1.0285714285714287,0.099,1.2857142857142858,1.0,0.9,0.2571428571428572,0.5651984300043611,24.0,75.0,2.0,0.0,0.0,0.004,0.11599999999999999,0.10400000000000001,0.115,0.095,0.16399999999999998,2.4428571428571426,15.171428571428573,1.0,0.6428571428571429,0.5808983863933711,0.4081988661142608,8.8,1.2857142857142858,5.7,3.728571428571428,0.586,17.4,0.3393595339731417,6
Wilson Chandler,0.09175870858113849,9.1,2.4935064935064934,5.8725573491928635,17.8,1.4,0.6233766233766234,-1.0,0.3,0.15293118096856415,0.3058623619371283,14.6,5.142857142857142,0.526,0.06117247238742566,0.478,0.618,1.7142857142857142,0.42100000000000004,3.5844155844155843,0.0,0.373,0.9490000000000001,0.348,1.8701298701298699,0.0,0.579,0.579,4.8311688311688314,0.418,0.604,0.387,0.47100000000000003,0.316,3.4285714285714284,8.415584415584416,0.2141036533559898,1.62107051826678,0.72,0.6233766233766234,0.092,0.7792207792207791,-1.3,4.4,1.4025974025974024,0.2141036533559898,0.0,0.0,17.0,81.0,3.0,0.011000000000000001,0.29100000000000004,0.17600000000000002,0.114,0.062,0.07,3.7402597402597397,9.35064935064935,1.0,0.7792207792207791,0.8258283772302464,0.18351741716227699,13.9,1.4025974025974024,9.7,6.545454545454546,0.537,11.8,-0.05906609819593489,7
Patrick Beverley,0.13476836686944316,18.4,4.992700729927007,12.112306972391202,16.9,1.6,0.7883211678832116,2.4,1.2,0.7075339260645765,0.555919513336453,15.0,5.255474452554745,0.524,0.0,0.42100000000000004,0.354,1.445255474452555,0.409,3.2846715328467155,0.0,0.397,0.875,0.455,1.8394160583941606,0.0,0.591,0.591,4.7299270072992705,0.40700000000000003,0.494,0.379,0.28600000000000003,0.2,3.2846715328467155,8.014598540145986,0.10107627515208235,1.5498362189985961,0.78,1.5766423357664232,0.258,2.102189781021898,1.2,3.9,1.3138686131386863,0.43799719232569023,100.0,0.0,0.0,0.0,0.0,0.004,0.195,0.187,0.182,0.028999999999999998,0.01,4.467153284671533,9.985401459854014,1.5,1.1824817518248176,0.9096864763687412,0.18530650444548433,13.8,1.445255474452555,9.6,6.569343065693431,0.561,12.2,2.014245968890795,4
Lou Williams,0.7947817360762669,33.0,7.30827067669173,16.56397390868038,13.7,0.4,0.13533834586466165,0.4,-2.6,0.1445057701956849,3.305569493226292,9.4,3.248120300751879,0.47100000000000003,0.07225288509784245,0.447,0.22399999999999998,6.902255639097744,0.7440000000000001,15.293233082706767,0.0,0.361,0.581,0.441,1.894736842105263,0.0,0.256,0.256,5.2781954887218046,0.425,0.578,0.39799999999999996,0.43200000000000005,0.35,8.796992481203008,20.57142857142857,0.03612644254892122,0.5780230807827396,0.8759999999999999,7.714285714285714,0.426,8.796992481203008,3.1,2.2,0.6766917293233082,1.3186151530356247,15.0,65.0,20.0,0.0,0.0,0.004,0.11699999999999999,0.221,0.185,0.163,0.17600000000000002,1.4887218045112782,27.06766917293233,1.3,1.0827067669172932,2.221776216758655,0.7947817360762669,11.8,3.248120300751879,5.9,4.060150375939849,0.5539999999999999,32.4,0.5248335351552985,6
Ivica Zubac,0.34615384615384615,9.1,2.25,5.053846153846154,3.4,4.0,1.8409090909090906,-0.3,1.0,0.13846153846153847,2.0076923076923077,24.2,8.590909090909092,0.5589999999999999,2.8384615384615386,0.5589999999999999,0.802,7.363636363636362,1.0,13.09090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5589999999999999,0.6509999999999999,0.426,0.385,0.222,7.363636363636362,13.09090909090909,0.6576923076923077,2.873076923076923,0.802,3.4772727272727266,0.332,4.295454545454546,-1.2,11.9,3.8863636363636354,1.6615384615384616,0.0,0.0,0.0,0.0,100.0,0.251,0.0,0.62,0.322,0.034,0.024,4.704545454545454,18.204545454545453,0.6,0.40909090909090906,0.34615384615384615,1.0038461538461538,13.9,2.454545454545454,18.2,12.477272727272727,0.604,20.3,-1.1238242531305362,2
Garrett Temple,0.17647058823529413,7.4,1.8529411764705883,4.376470588235295,16.7,1.4,0.5294117647058824,-1.2,0.6,0.22941176470588234,0.7411764705882353,10.2,3.308823529411765,0.513,0.21176470588235294,0.515,0.636,2.1176470588235294,0.465,4.102941176470589,0.0,0.341,0.9329999999999999,0.382,1.588235294117647,0.0,0.535,0.535,4.632352941176471,0.42200000000000004,0.688,0.341,0.48700000000000004,0.25,3.7058823529411766,8.735294117647058,0.1588235294117647,1.2882352941176471,0.748,1.4558823529411766,0.217,1.8529411764705883,-1.7,1.5,0.5294117647058824,0.40588235294117647,0.0,56.0,44.0,1.0,0.0,0.026000000000000002,0.386,0.221,0.083,0.079,0.081,3.573529411764706,10.323529411764707,1.8,1.3235294117647058,0.6529411764705882,0.2823529411764706,11.5,1.1911764705882353,5.8,3.8382352941176467,0.5429999999999999,13.2,-0.3338423962435741,6
Rodney McGruder,0.1393548387096774,10.3,2.604255319148936,6.15483870967742,15.2,0.7,0.30638297872340425,-2.0,-0.1,0.30193548387096775,0.6735483870967742,12.2,4.136170212765958,0.489,0.11612903225806452,0.45299999999999996,0.43,2.451063829787234,0.512,5.514893617021277,0.0,0.35100000000000003,0.937,0.364,1.8382978723404253,0.023225806451612905,0.488,0.488,5.208510638297872,0.40299999999999997,0.5820000000000001,0.4,0.316,0.28600000000000003,4.2893617021276595,10.72340425531915,0.09290322580645162,1.44,0.722,1.225531914893617,0.156,1.6851063829787234,-1.9,4.1,1.3787234042553191,0.6735483870967742,57.0,39.0,4.0,0.0,0.0,0.013000000000000001,0.342,0.19699999999999998,0.217,0.08199999999999999,0.015,2.604255319148936,11.64255319148936,1.1,0.7659574468085106,0.7664516129032258,0.4180645161290323,11.5,1.5319148936170213,8.2,5.514893617021277,0.51,15.4,-0.15523780251260877,0
Danilo Gallinari,0.4720738222438077,13.2,3.089108910891089,7.325886352598348,16.1,0.9,0.3564356435643564,2.9,-1.2,0.36716852841185044,2.4303059737736765,18.1,6.297029702970296,0.5539999999999999,0.6993686255463817,0.484,0.46399999999999997,4.277227722772277,0.579,8.91089108910891,0.0,0.433,0.845,0.42100000000000004,2.8514851485148514,0.034968431277319086,0.42100000000000004,0.42100000000000004,6.534653465346534,0.46299999999999997,0.629,0.371,0.444,0.359,7.128712871287129,15.445544554455445,0.2447790189412336,0.9616318601262749,0.904,6.415841584158416,0.45899999999999996,7.128712871287129,4.2,2.9,0.9504950495049505,0.7168528411850413,0.0,0.0,57.0,43.0,0.0,0.052000000000000005,0.051,0.23199999999999998,0.10099999999999999,0.102,0.145,2.257425742574257,23.524752475247528,1.1,0.8316831683168316,0.8916949975716367,0.3322000971345313,8.5,1.7821782178217822,10.7,7.247524752475247,0.633,23.8,-0.11402135780546278,5
JaMychal Green,0.2100656455142232,5.8,1.3649289099526065,2.914660831509847,13.0,2.3,0.8530805687203791,-1.5,0.0,0.2100656455142232,1.2078774617067833,24.3,8.018957345971565,0.5579999999999999,0.9715536105032823,0.53,0.623,4.0947867298578196,0.63,7.8483412322274875,0.0,0.40299999999999997,0.958,0.449,1.876777251184834,0.0,0.37,0.37,4.606635071090047,0.483,0.652,0.32799999999999996,0.5,0.391,5.971563981042654,12.454976303317535,0.3938730853391685,2.3894967177242887,0.792,2.0473933649289098,0.212,2.729857819905213,-1.5,8.3,2.729857819905213,0.9715536105032823,0.0,0.0,2.0,94.0,4.0,0.092,0.278,0.345,0.134,0.055,0.09699999999999999,5.118483412322274,16.03791469194313,1.6,1.1943127962085307,1.1028446389496718,0.2888402625820569,14.3,2.218009478672986,16.4,10.748815165876776,0.5870000000000001,19.4,-1.496357503368201,7
Shai Gilgeous-Alexander,0.34774609015639374,17.8,4.483018867924528,10.82980680772769,11.2,1.6,0.6792452830188679,-0.3,0.2,0.14903403863845446,1.40754369825207,8.3,2.8528301886792455,0.512,0.31462741490340385,0.503,0.31,4.754716981132075,0.8059999999999999,9.50943396226415,0.0,0.36700000000000005,0.902,0.406,0.8150943396226414,0.01655933762649494,0.19399999999999998,0.19399999999999998,2.309433962264151,0.47600000000000003,0.631,0.41700000000000004,0.415,0.436,5.705660377358491,11.818867924528302,0.26494940202391903,1.3413063477460903,0.8,2.581132075471698,0.272,3.2603773584905658,-0.6,2.9,0.9509433962264151,1.109475620975161,50.0,49.0,2.0,0.0,0.0,0.027999999999999997,0.46,0.314,0.161,0.222,0.109,2.8528301886792455,14.671698113207547,2.1,1.6301886792452829,1.357865685372585,0.43054277828886844,15.0,2.309433962264151,5.7,3.8037735849056604,0.5539999999999999,18.3,0.14297529742732895,0
Landry Shamet,0.2597114317425083,9.0,2.3684210526315788,5.493895671476138,20.6,0.4,0.15789473684210525,-1.0,-2.4,0.33962264150943394,0.6592674805771365,6.4,2.2105263157894735,0.581,0.11986681465038845,0.45299999999999996,0.74,1.4210526315789473,0.289,3.1578947368421053,0.0,0.42200000000000004,0.946,0.456,3.3157894736842106,0.0,0.711,0.711,7.894736842105263,0.431,0.5539999999999999,0.435,0.37,0.324,4.7368421052631575,11.210526315789473,0.07991120976692564,1.5982241953385128,0.8059999999999999,1.4210526315789473,0.16699999999999998,1.8947368421052628,1.4,1.3,0.4736842105263157,0.3196448390677026,2.0,38.0,55.0,5.0,0.0,0.013999999999999999,0.19899999999999998,0.133,0.040999999999999995,0.048,0.066,3.1578947368421053,14.368421052631577,1.0,0.7894736842105263,0.5793562708102109,0.11986681465038845,7.0,0.9473684210526314,3.9,2.6842105263157894,0.604,15.0,0.8339568704588924,3
Montrezl Harrell,1.1677479147358665,12.5,2.7376425855513307,6.355885078776645,3.9,4.0,1.7794676806083651,4.2,1.6,0.5004633920296571,3.3697868396663577,16.7,5.8859315589353605,0.617,3.386468952734013,0.623,0.696,9.034220532319392,0.981,14.509505703422052,0.0,0.17600000000000002,1.0,0.0,0.0,0.05004633920296571,0.019,0.019,0.2737642585551331,0.615,0.7240000000000001,0.419,0.375,0.35700000000000004,9.171102661596958,14.783269961977187,0.43373493975903615,2.268767377201112,0.643,4.380228136882129,0.466,6.844106463878327,2.6,9.3,3.011406844106464,1.2011121408711771,0.0,0.0,0.0,4.0,96.0,0.252,0.059000000000000004,0.669,0.242,0.054000000000000006,0.016,4.243346007604563,22.722433460076047,1.6,1.2319391634980987,0.8007414272474513,0.6839666357738647,11.0,2.1901140684410647,13.1,8.897338403041825,0.636,23.5,-0.7116598060590779,2
Tyrone Wallace,0.28662420382165604,9.5,2.495049504950495,5.617834394904459,7.4,0.9,0.3564356435643565,-6.3,-0.9,0.28662420382165604,1.6624203821656052,13.2,4.633663366336634,0.433,0.28662420382165604,0.444,0.545,4.99009900990099,0.912,11.405940594059407,0.0,0.21100000000000002,1.0,0.375,0.3564356435643565,0.0,0.08800000000000001,0.08800000000000001,1.0693069306930691,0.424,0.544,0.36200000000000004,0.483,0.429,5.346534653465347,12.475247524752476,0.17197452229299362,2.4076433121019107,0.526,1.7821782178217822,0.263,3.207920792079208,-5.5,3.5,1.0693069306930691,1.8343949044585988,56.0,41.0,3.0,0.0,0.0,0.023,0.42100000000000004,0.313,0.433,0.134,0.032,4.633663366336634,12.475247524752476,1.6,1.0693069306930691,1.1464968152866242,0.4585987261146497,12.9,2.1386138613861383,8.5,5.702970297029704,0.45,18.7,-0.8147009178269423,0
Alec Burks,0.5236363636363637,13.7,3.3488372093023258,7.933090909090909,13.6,1.3,0.5023255813953488,-2.2,-0.6,0.3141818181818182,1.8065454545454545,17.0,5.358139534883721,0.469,0.288,0.428,0.42,3.3488372093023258,0.6459999999999999,8.03720930232558,0.0,0.363,0.77,0.364,1.6744186046511629,0.05236363636363636,0.354,0.354,4.3534883720930235,0.405,0.596,0.317,0.23800000000000002,0.304,5.023255813953488,12.390697674418606,0.13090909090909092,1.0734545454545454,0.823,3.013953488372093,0.297,3.683720930232558,-1.5,2.3,0.8372093023255814,0.9687272727272728,1.0,56.0,41.0,2.0,0.0,0.025,0.196,0.287,0.17300000000000001,0.08900000000000001,0.09699999999999999,2.344186046511628,14.734883720930233,1.4,1.0046511627906975,0.9163636363636364,0.4712727272727273,10.8,1.6744186046511629,9.4,6.195348837209303,0.523,19.0,0.215710199851704,6
Willie Cauley-Stein,0.5205603253502034,12.3,3.1648351648351642,7.4505196565747855,4.5,2.0,0.7912087912087911,2.0,2.2,0.1464075915047447,1.7731586082241302,23.7,8.043956043956044,0.557,2.9606868504292816,0.556,0.7859999999999999,6.7252747252747245,0.997,11.999999999999998,0.0,0.5,1.0,0.0,0.0,0.016267510167193855,0.003,0.003,0.0,0.556,0.7140000000000001,0.31,0.354,0.353,6.7252747252747245,11.999999999999998,0.1789426118391324,2.147311342069589,0.551,2.2417582417582413,0.34299999999999997,4.0879120879120885,-0.2,8.2,2.901098901098901,1.2037957523723453,0.0,0.0,0.0,0.0,100.0,0.27899999999999997,0.0,0.594,0.27,0.065,0.069,3.692307692307692,15.692307692307693,2.0,1.5824175824175821,0.48802530501581565,0.4392227745142341,9.0,1.3186813186813187,15.8,11.076923076923078,0.5660000000000001,17.5,0.7103075363374537,2
Kosta Koufos,0.2151394422310757,9.5,2.6999999999999997,6.741035856573705,5.9,3.1,1.2,-2.5,1.8,0.07171314741035857,0.8605577689243028,26.3,9.0,0.47700000000000004,0.35856573705179284,0.47700000000000004,0.74,5.1,1.0,10.799999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47700000000000004,0.617,0.364,0.519,1.0,5.1,10.799999999999999,0.6454183266932271,2.8685258964143427,0.41700000000000004,0.6,0.157,1.7999999999999998,-4.3,10.4,3.5999999999999996,0.5737051792828686,0.0,0.0,0.0,0.0,100.0,0.046,0.0,0.307,0.503,0.17600000000000002,0.013000000000000001,4.8,11.100000000000001,1.4,1.2,0.7171314741035857,0.50199203187251,14.2,1.7999999999999998,18.2,12.600000000000001,0.47700000000000004,15.7,-0.4025364707554839,2
Harrison Barnes,0.35530990919857874,6.7,1.6413373860182372,4.078957757599684,14.9,0.4,0.2188449848024316,-2.3,-1.8,0.1705487564153178,1.5491512041058033,12.7,4.267477203647417,0.504,0.3979470983024082,0.439,0.506,3.6109422492401215,0.5710000000000001,8.316109422492401,0.0,0.395,0.868,0.45,2.5167173252279635,0.0284247927358863,0.429,0.429,6.237082066869302,0.42,0.65,0.358,0.313,0.261,6.127659574468085,14.553191489361703,0.1989735491512041,0.7674694038689301,0.8240000000000001,3.2826747720364744,0.271,3.939209726443769,-0.6,2.4,0.7659574468085106,0.6964074220292144,0.0,0.0,35.0,65.0,0.0,0.031,0.297,0.195,0.212,0.096,0.067,1.750759878419453,17.945288753799392,0.9,0.6565349544072948,0.5258586656138966,0.46900908014212395,7.9,1.4224924012158056,7.5,5.142857142857143,0.55,20.9,-0.8305533965604599,5
Buddy Hield,0.23403441682600382,11.9,2.8213166144200628,6.649330783938814,17.0,1.1,0.45141065830721006,1.1,-2.0,0.20650095602294455,0.9223709369024856,12.4,4.175548589341694,0.56,0.46806883365200763,0.48700000000000004,0.504,4.739811912225706,0.521,9.705329153605016,0.0,0.42700000000000005,0.8420000000000001,0.516,3.8369905956112853,0.027533460803059275,0.479,0.479,8.915360501567399,0.45799999999999996,0.6709999999999999,0.24,0.414,0.446,8.57680250783699,18.73354231974922,0.17896749521988528,1.1839388145315488,0.8859999999999999,2.369905956112853,0.142,2.70846394984326,3.1,4.1,1.4670846394984327,0.7434034416826004,6.0,92.0,2.0,0.0,0.0,0.026000000000000002,0.19399999999999998,0.19,0.08900000000000001,0.094,0.149,2.8213166144200628,23.360501567398117,1.0,0.7899686520376176,0.9636711281070746,0.7021032504780115,9.2,2.031347962382445,8.1,5.6426332288401255,0.5870000000000001,25.1,-0.5399246197793032,6
Harry Giles,0.2634146341463415,15.2,3.8297872340425534,8.341463414634147,7.1,2.3,1.021276595744681,-2.1,0.9,0.21951219512195122,1.5804878048780489,20.1,6.893617021276596,0.503,1.6243902439024391,0.512,0.6509999999999999,7.659574468085107,0.983,15.063829787234043,0.0,0.0,0.0,0.0,0.0,0.04390243902439024,0.017,0.017,0.25531914893617025,0.503,0.6859999999999999,0.41600000000000004,0.39299999999999996,0.33299999999999996,7.659574468085107,15.319148936170214,0.6146341463414634,3.1609756097560977,0.637,2.5531914893617023,0.261,4.085106382978724,-3.0,8.1,2.8085106382978724,0.526829268292683,0.0,0.0,1.0,67.0,32.0,0.124,0.33299999999999996,0.39399999999999996,0.325,0.161,0.10300000000000001,6.638297872340426,17.872340425531917,1.8,1.2765957446808511,1.3609756097560977,0.7902439024390244,15.8,3.319148936170213,14.0,9.702127659574467,0.526,23.2,-0.8305533965604602,7
De'Aaron Fox,0.7352710133542812,33.2,8.369426751592357,19.795758051846033,11.6,1.5,0.6878980891719745,1.1,0.0,0.6362922230950511,2.7289866457187744,10.8,3.6687898089171975,0.49700000000000005,0.579732914375491,0.48200000000000004,0.172,5.961783439490446,0.789,12.26751592356688,0.0,0.371,0.523,0.3,1.2611464968152868,0.0,0.21100000000000002,0.21100000000000002,3.32484076433121,0.45799999999999996,0.687,0.35700000000000004,0.392,0.373,7.108280254777071,15.59235668789809,0.1838177533385703,1.117046347211312,0.727,4.24203821656051,0.37799999999999995,5.8471337579617835,1.1,1.7,0.5732484076433121,1.131186174391202,95.0,5.0,0.0,0.0,0.0,0.039,0.129,0.27899999999999997,0.254,0.11800000000000001,0.139,2.8662420382165608,19.834394904458602,2.4,1.8343949044585988,2.0361351139041632,0.7918303220738413,15.0,3.210191082802548,6.2,4.356687898089172,0.544,24.5,0.966438299874718,4
Bogdan Bogdanovic,0.2588597842835131,19.3,4.920863309352518,11.704160246533128,16.2,0.7,0.2589928057553957,-0.7,-1.2,0.31432973805855163,0.9799691833590138,11.0,3.755395683453237,0.496,0.05546995377503852,0.462,0.38299999999999995,4.143884892086331,0.569,9.06474820143885,0.0,0.36,0.7909999999999999,0.359,2.460431654676259,0.05546995377503852,0.431,0.431,6.863309352517985,0.418,0.5720000000000001,0.413,0.45299999999999996,0.39,6.7338129496402885,15.928057553956835,0.18489984591679506,1.201848998459168,0.8270000000000001,2.460431654676259,0.188,2.97841726618705,0.5,2.1,0.776978417266187,0.7211093990755008,2.0,40.0,55.0,3.0,0.0,0.005,0.105,0.168,0.18,0.1,0.122,2.5899280575539567,18.258992805755394,1.7,1.2949640287769784,1.275808936825886,0.49922958397534667,11.1,2.201438848920863,6.4,4.532374100719425,0.53,22.3,0.5066498095492042,3
Marvin Bagley III,0.43650287172941926,5.9,1.4229249011857708,3.3541799617102743,8.7,3.2,1.4229249011857708,-1.8,-0.7,0.13784301212507977,2.7798340778557753,20.8,7.1146245059288535,0.525,1.723037651563497,0.534,0.515,7.541501976284584,0.8640000000000001,13.944664031620553,0.0,0.313,0.9,0.19,0.7114624505928854,0.02297383535417996,0.136,0.136,2.1343873517786562,0.504,0.691,0.434,0.39299999999999996,0.413,8.110671936758894,16.22134387351779,0.39055520102105934,1.2635609444798979,0.691,4.1264822134387344,0.371,5.976284584980237,-1.2,10.4,3.6996047430830044,1.0567964262922782,0.0,0.0,0.0,45.0,54.0,0.11199999999999999,0.21899999999999997,0.363,0.31,0.126,0.065,2.703557312252964,21.201581027667984,1.0,0.7114624505928854,0.620293554562859,0.7351627313337588,10.7,2.2766798418972334,15.5,10.814229249011856,0.562,24.2,-1.4844681443180627,1
Nemanja Bjelica,0.2214765100671141,11.1,2.9482758620689653,7.046979865771812,13.5,2.7,1.0862068965517242,2.0,1.2,0.040268456375838924,0.8053691275167785,18.8,6.362068965517241,0.5660000000000001,0.3422818791946309,0.539,0.591,3.7241379310344827,0.5670000000000001,6.8275862068965525,0.0,0.401,0.961,0.292,2.017241379310345,0.0,0.433,0.433,5.120689655172414,0.479,0.635,0.441,0.231,0.375,5.741379310344828,11.948275862068966,0.30201342281879195,2.2751677852348995,0.7609999999999999,1.396551724137931,0.155,1.8620689655172413,0.8,7.0,2.4827586206896552,0.7248322147651006,0.0,0.0,0.0,98.0,1.0,0.032,0.187,0.319,0.19899999999999998,0.022000000000000002,0.027000000000000003,4.03448275862069,14.89655172413793,1.4,1.0862068965517242,0.6040268456375839,0.46308724832214765,11.5,1.7068965517241381,12.8,9.0,0.585,16.5,-0.12151525684312627,7
Yogi Ferrell,0.23617619493908154,17.0,4.56,11.1340206185567,16.1,0.3,0.24000000000000002,-2.3,-1.8,0.8097469540768509,0.9784442361761949,9.5,3.36,0.511,0.0,0.488,0.263,3.36,0.5770000000000001,6.959999999999999,0.0,0.36200000000000004,0.648,0.364,1.9200000000000002,0.10121836925960637,0.423,0.423,5.040000000000001,0.435,0.58,0.42100000000000004,0.423,0.47700000000000004,5.28,12.0,0.13495782567947517,0.9447047797563262,0.8959999999999999,1.9200000000000002,0.19,2.1599999999999997,-0.5,1.2,0.48000000000000004,0.6747891283973758,100.0,0.0,0.0,0.0,0.0,0.0,0.14800000000000002,0.196,0.10800000000000001,0.14800000000000002,0.125,2.1599999999999997,14.16,1.6,1.2,0.7422680412371134,0.3036551077788191,9.5,1.44,5.3,3.6,0.55,16.3,1.658285764601809,4
Brandon Ingram,0.7159090909090909,12.9,3.1952662721893494,7.281818181818182,10.1,1.4,0.6390532544378699,-2.8,-0.6,0.2863636363636364,2.8022727272727272,13.0,4.579881656804734,0.518,0.8795454545454545,0.521,0.363,6.816568047337279,0.871,12.994082840236688,0.0,0.33,0.903,0.359,0.6390532544378699,0.0,0.129,0.129,1.9171597633136095,0.49700000000000005,0.6809999999999999,0.43700000000000006,0.389,0.43700000000000006,7.455621301775149,14.911242603550297,0.45,1.1045454545454545,0.675,4.047337278106509,0.396,5.964497041420119,-2.2,2.5,0.8520710059171599,1.0227272727272727,0.0,34.0,47.0,19.0,0.0,0.063,0.415,0.34,0.185,0.204,0.141,3.088757396449704,19.491124260355033,0.7,0.5325443786982249,1.0431818181818182,0.8590909090909091,13.1,2.6627218934911245,7.8,5.431952662721894,0.555,23.2,-0.7734844731197966,3
